Block_ID,VRR_Frequency,Size_Degree,Threshold_Color_Value,Trail_ID,Real_VRR_period,Observer_choice,Response
12,10,0.5,0.0118706753419741,0,1,1,1
12,10,0.5,0.0643946269405128,1,0,1,0
12,10,0.5,0.0518707491951792,2,1,1,1
12,10,0.5,0.0564581754413709,3,1,1,1
12,10,0.5,0.0606102877595189,4,1,1,1
12,10,0.5,0.064426225234327,5,0,0,1
12,10,0.5,0.0679739353455353,6,0,0,1
12,10,0.5,0.0713024881285549,7,0,1,0
12,10,0.5,0.0606742584875546,8,0,1,0
12,10,0.5,0.047103822870984,9,1,1,1
12,10,0.5,0.052163967459953,10,0,0,1
12,10,0.5,0.0566605289545795,11,1,1,1
12,10,0.5,0.060738761172364,12,1,1,1
12,10,0.5,0.0644923023828888,13,0,1,0
12,10,0.5,0.0523094712260776,14,1,1,1
12,10,0.5,0.0567616908055438,15,0,0,1
12,10,0.5,0.0608037543093388,16,0,0,1
12,10,0.5,0.0645266856658475,17,1,1,1
12,10,0.5,0.0679935621833524,18,1,1,1
12,10,0.5,0.0712503141662761,19,1,1,1
12,10,0.5,0.0743316876661017,20,1,0,0
12,10,0.5,0.0645619051384567,21,0,0,1
12,10,0.5,0.0680024651272146,22,0,0,1
12,10,0.5,0.0712358135984254,23,0,0,1
12,10,0.5,0.0742960151218109,24,1,1,1
12,10,0.5,0.0772096805050086,25,0,1,0
12,10,0.5,0.0680124689661063,26,1,1,1
12,10,0.5,0.0712226735768542,27,0,1,0
12,10,0.5,0.0610012909900214,28,0,1,0
12,10,0.5,0.0480992449917924,29,0,1,0
12,10,0.5,0.0399999999999999,30,1,1,1
12,10,0.5,0.0399999999999999,31,0,0,1
12,10,0.5,0.0428730438358345,32,0,0,1
12,10,0.5,0.0482928346369562,33,1,1,1
12,10,0.5,0.0530252667854845,34,0,0,1
12,10,0.5,0.0572661390619215,35,0,0,1
12,10,0.5,0.0611347596167929,36,0,0,1
12,10,0.5,0.0647103163870652,37,1,1,1
12,10,0.5,0.0680486462998678,38,0,0,1
12,10,0.5,0.0711909452698215,39,1,0,0
6,10,1,0.095520132145839,0,0,0,1
6,10,1,0.1116602114643568,1,0,0,1
6,10,1,0.1135497007874234,2,1,0,0
6,10,1,0.1077802821383746,3,1,1,1
6,10,1,0.1097544455510795,4,0,1,0
6,10,1,0.1037311258378229,5,0,0,1
6,10,1,0.1058107851488146,6,1,1,1
6,10,1,0.1078268872017622,7,1,0,0
6,10,1,0.1016775539579876,8,0,1,0
6,10,1,0.094826007416774,9,1,0,0
6,10,1,0.0863067215683935,10,1,1,1
6,10,1,0.0892559268948292,11,0,0,1
6,10,1,0.0921533169358961,12,0,0,1
6,10,1,0.0950079317631297,13,1,0,0
6,10,1,0.0865467509186741,14,0,0,1
6,10,1,0.0894747228010711,15,1,1,1
6,10,1,0.092352429908659,16,0,0,1
6,10,1,0.0951886683055635,17,0,0,1
6,10,1,0.0975708393151897,18,0,0,1
6,10,1,0.0998087541069067,19,1,1,1
6,10,1,0.1019640889915762,20,0,1,0
6,10,1,0.0953682317404068,21,1,1,1
6,10,1,0.0977018861688012,22,1,0,0
6,10,1,0.0899068127659285,23,1,1,1
6,10,1,0.0927462068358923,24,0,0,1
6,10,1,0.0955423920161331,25,1,0,0
6,10,1,0.0872535406268504,26,1,0,0
6,10,1,0.0785794595932732,27,1,1,1
6,10,1,0.0816199902410615,28,1,1,1
6,10,1,0.084584384852574,29,1,1,1
6,10,1,0.0874848384865971,30,0,0,1
6,10,1,0.0903317691437567,31,1,1,1
6,10,1,0.0931341973598455,32,1,1,1
6,10,1,0.0958380498263347,33,0,0,1
6,10,1,0.0980879193165245,34,0,0,1
6,10,1,0.1002513424061539,35,0,1,0
6,10,1,0.093326076238365,36,0,0,1
6,10,1,0.0959836842848382,37,1,1,1
6,10,1,0.0982142697603533,38,0,0,1
6,10,1,0.100359759244642,39,1,0,0
1,10,16,0.1075,0,1,1,1
1,10,16,0.1217920670145369,1,0,0,1
1,10,16,0.1234975010763111,2,1,0,0
1,10,16,0.118309236876317,3,1,1,1
1,10,16,0.1200780347828198,4,1,0,0
1,10,16,0.1147041963219202,5,0,1,0
1,10,16,0.1089354807922218,6,1,1,1
1,10,16,0.11094416617392,7,0,0,1
1,10,16,0.1128884160387326,8,0,0,1
1,10,16,0.1147743293796623,9,1,0,0
1,10,16,0.1090529404207302,10,1,1,1
1,10,16,0.1110448381343499,11,0,0,1
1,10,16,0.112973241673385,12,0,1,0
1,10,16,0.1070558370858443,13,1,1,1
1,10,16,0.109169369687898,14,1,1,1
1,10,16,0.1111447294997293,15,0,0,1
1,10,16,0.1130575166585752,16,1,1,1
1,10,16,0.1149135941464398,17,0,0,1
1,10,16,0.116718263398904,18,1,1,1
1,10,16,0.1184763453162406,19,0,0,1
1,10,16,0.1201922472336029,20,1,1,1
1,10,16,0.1218700187582306,21,1,1,1
1,10,16,0.1235133986944983,22,1,1,1
1,10,16,0.1251258547716485,23,1,0,0
1,10,16,0.120221371110093,24,0,0,1
1,10,16,0.1218868246911097,25,0,0,1
1,10,16,0.1235182871020802,26,1,1,1
1,10,16,0.1251191715859818,27,1,1,1
1,10,16,0.1266926592354027,28,0,0,1
1,10,16,0.1282417272929835,29,1,1,1
1,10,16,0.1297691736069058,30,0,0,1
1,10,16,0.1312776378872071,31,1,1,1
1,10,16,0.132769620284663,32,1,1,1
1,10,16,0.1342474977167525,33,0,0,1
1,10,16,0.1357135382884223,34,1,0,0
1,10,16,0.1312284421418974,35,0,0,1
1,10,16,0.1327100574789892,36,1,1,1
1,10,16,0.1341776700640357,37,0,0,1
1,10,16,0.1356335171607391,38,0,1,0
1,10,16,0.1311804534610579,39,0,0,1
9,10,full,0.1106368525839006,0,1,1,1
9,10,full,0.1245036457825119,1,1,1,1
9,10,full,0.1261652567564115,2,0,1,0
9,10,full,0.1211144740083471,3,1,1,1
9,10,full,0.1228349877535587,4,0,0,1
9,10,full,0.1245179730237323,5,1,0,0
9,10,full,0.1194065363992102,6,0,0,1
9,10,full,0.1211549941092088,7,0,1,0
9,10,full,0.1158516030012404,8,0,0,1
9,10,full,0.1176807798195517,9,1,0,0
9,10,full,0.1121378939166131,10,1,1,1
9,10,full,0.1140654506052573,11,0,0,1
9,10,full,0.1159338338469376,12,0,0,1
9,10,full,0.1177485186061154,13,0,0,1
9,10,full,0.1195144768709302,14,1,1,1
9,10,full,0.1212362480678551,15,1,0,0
9,10,full,0.1160155349465324,16,1,1,1
9,10,full,0.1178159326770107,17,0,0,1
9,10,full,0.1195682531482884,18,0,0,1
9,10,full,0.1212769555306516,19,0,0,1
9,10,full,0.1229461341263322,20,1,1,1
9,10,full,0.1245795661033578,21,1,1,1
9,10,full,0.1261807519025176,22,1,0,0
9,10,full,0.1213177001856505,23,1,1,1
9,10,full,0.1229744771476121,24,1,0,0
9,10,full,0.1179497682907301,25,1,1,1
9,10,full,0.1196753749323631,26,0,1,0
9,10,full,0.1144479067999919,27,0,0,1
9,10,full,0.1162574559969025,28,0,0,1
9,10,full,0.1180161817077073,29,0,0,1
9,10,full,0.1197287048919775,30,0,0,1
9,10,full,0.1213992554731384,31,1,0,0
9,10,full,0.1163370358867096,32,0,0,1
9,10,full,0.1180822541074886,33,0,0,1
9,10,full,0.1197818713513553,34,1,1,1
9,10,full,0.1214400447744827,35,1,1,1
9,10,full,0.1230606002634016,36,0,0,1
9,10,full,0.1246470748023112,37,0,0,1
9,10,full,0.1262027524917024,38,1,0,0
9,10,full,0.1214808285468274,39,1,0,0
13,12,0.5,0.0529530870007855,0,0,0,1
13,12,0.5,0.0803189149946145,1,0,1,0
13,12,0.5,0.0712019303318323,2,0,0,1
13,12,0.5,0.0744186829628899,3,0,0,1
13,12,0.5,0.0774569515878737,4,1,1,1
13,12,0.5,0.0803431560208659,5,0,0,1
13,12,0.5,0.0830985668309749,6,1,0,0
13,12,0.5,0.0744913471125209,7,0,0,1
13,12,0.5,0.0775046253061015,8,1,0,0
13,12,0.5,0.0680368414984795,9,1,1,1
13,12,0.5,0.0714027676758356,10,1,1,1
13,12,0.5,0.0745640911388785,11,1,0,0
13,12,0.5,0.064590903470037,12,1,1,1
13,12,0.5,0.0681674709124352,13,0,0,1
13,12,0.5,0.0715026808559422,14,0,0,1
13,12,0.5,0.0746368906613531,15,0,0,1
13,12,0.5,0.0776012079803274,16,1,1,1
13,12,0.5,0.0804202619453503,17,1,1,1
13,12,0.5,0.0831139900797155,18,0,0,1
13,12,0.5,0.0856988374820328,19,1,0,0
13,12,0.5,0.077650057597247,20,0,1,0
13,12,0.5,0.0684262215467814,21,0,0,1
13,12,0.5,0.0717014182216086,22,1,0,0
13,12,0.5,0.0613297427648096,23,1,1,1
13,12,0.5,0.0650806172249621,24,0,0,1
13,12,0.5,0.0685543341420232,25,1,0,0
13,12,0.5,0.0574798442411996,26,1,1,1
13,12,0.5,0.0615290451161481,27,0,0,1
13,12,0.5,0.0652410258742598,28,1,0,0
13,12,0.5,0.0532988409155129,29,0,1,0
13,12,0.5,0.0399999999999999,30,1,1,1
13,12,0.5,0.0412310945559221,31,0,0,1
13,12,0.5,0.0478946248073965,32,0,0,1
13,12,0.5,0.0535949993889054,33,1,1,1
13,12,0.5,0.0579631214470241,34,1,0,0
13,12,0.5,0.0417655858603361,35,1,1,1
13,12,0.5,0.0483190938597565,36,1,1,1
13,12,0.5,0.053886835692162,37,0,0,1
13,12,0.5,0.0582002608811303,38,0,0,1
13,12,0.5,0.0621143865519963,39,1,1,1
0,12,1,0.0464904869092669,0,1,1,1
0,12,1,0.0765793498996218,1,0,1,0
0,12,1,0.0668414253059259,2,0,0,1
0,12,1,0.0702983228910371,3,1,1,1
0,12,1,0.0735413864525198,4,0,0,1
0,12,1,0.0766050177617057,5,1,1,1
0,12,1,0.0795161807487167,6,1,1,1
0,12,1,0.0822965228222861,7,0,0,1
0,12,1,0.0849637766339265,8,0,1,0
0,12,1,0.0766314838365561,9,1,1,1
0,12,1,0.0795205817729013,10,1,1,1
0,12,1,0.0822806200955343,11,1,0,0
0,12,1,0.0736432976208787,12,1,1,1
0,12,1,0.0766587088791163,13,0,0,1
0,12,1,0.0795260159261002,14,0,1,0
0,12,1,0.0705319121330738,15,1,1,1
0,12,1,0.0736948873191649,16,1,1,1
0,12,1,0.0766866553464827,17,1,0,0
0,12,1,0.0672730534966437,18,0,0,1
0,12,1,0.0706098538269381,19,1,1,1
0,12,1,0.073746858045312,20,0,0,1
0,12,1,0.0767152873177449,21,1,1,1
0,12,1,0.0795398178727439,22,0,1,0
0,12,1,0.0706877948663615,23,1,1,1
0,12,1,0.0737991803653116,24,1,1,1
0,12,1,0.0767445704180707,25,0,0,1
0,12,1,0.0795481069453415,26,1,1,1
0,12,1,0.0822293380381891,27,1,1,1
0,12,1,0.0848043913887209,28,1,1,1
0,12,1,0.0872867887024021,29,1,1,1
0,12,1,0.089688027042859,30,0,0,1
0,12,1,0.0920180039433166,31,0,1,0
0,12,1,0.084776637785395,32,0,0,1
0,12,1,0.0872423185583894,33,0,0,1
0,12,1,0.0896277346468816,34,0,1,0
0,12,1,0.0822104964342552,35,0,0,1
0,12,1,0.0847501560218062,36,1,1,1
0,12,1,0.0871993105468592,37,0,0,1
0,12,1,0.0895690829975994,38,1,0,0
0,12,1,0.0822026371813478,39,0,0,1
7,12,16,0.0979644648914794,0,0,0,1
7,12,16,0.1136958203300595,1,0,0,1
7,12,16,0.1155455064585016,2,0,1,0
